float,datetime
600.0,2083-02-22
400.0,2083-02-25
600.0,2083-03-01
400.0,2083-03-04
600.0,2083-03-08
400.0,2083-03-11
600.0,2083-03-15
400.0,2083-03-18
600.0,2083-03-22
400.0,2083-03-25
600.0,2083-03-29
400.0,2083-04-01
600.0,2083-04-05
400.0,2083-04-08
600.0,2083-04-12
400.0,2083-04-15
600.0,2083-04-19
400.0,2083-04-22
600.0,2083-04-26
400.0,2083-04-29
600.0,2083-05-03
400.0,2083-05-06
600.0,2083-05-10
400.0,2083-05-13
600.0,2083-05-17
400.0,2083-05-20
600.0,2083-05-24
400.0,2083-05-27
600.0,2083-05-31
400.0,2083-06-03
600.0,2083-06-07
400.0,2083-06-10
600.0,2083-06-14
400.0,2083-06-17
600.0,2083-06-21
400.0,2083-06-24
600.0,2083-06-28
400.0,2083-07-01
600.0,2083-07-05
400.0,2083-07-08
600.0,2083-07-12
400.0,2083-07-15
600.0,2083-07-19
400.0,2083-07-22
600.0,2083-07-26
400.0,2083-07-29
600.0,2083-08-02
400.0,2083-08-05
600.0,2083-08-09
400.0,2083-08-12
600.0,2083-08-16
400.0,2083-08-19
600.0,2083-08-23
400.0,2083-08-26
600.0,2083-08-30
400.0,2083-09-02
600.0,2083-09-06
400.0,2083-09-09
600.0,2083-09-13
400.0,2083-09-16
600.0,2083-09-20
400.0,2083-09-23
600.0,2083-09-27
400.0,2083-09-30
600.0,2083-10-04
400.0,2083-10-07
600.0,2083-10-11
400.0,2083-10-14
600.0,2083-10-18
400.0,2083-10-21
600.0,2083-10-25
400.0,2083-10-28
600.0,2083-11-01
400.0,2083-11-04
600.0,2083-11-08
400.0,2083-11-11
600.0,2083-11-15
400.0,2083-11-18
600.0,2083-11-22
400.0,2083-11-25
600.0,2083-11-29
400.0,2083-12-02
600.0,2083-12-06
400.0,2083-12-09
600.0,2083-12-13
400.0,2083-12-16
600.0,2083-12-20
400.0,2083-12-23
600.0,2083-12-27
400.0,2083-12-30
600.0,2084-01-03
400.0,2084-01-06
600.0,2084-01-10
400.0,2084-01-13
600.0,2084-01-17
400.0,2084-01-20
600.0,2084-01-24
400.0,2084-01-27
600.0,2084-01-31
400.0,2084-02-03
600.0,2084-02-07
400.0,2084-02-10
600.0,2084-02-14
400.0,2084-02-17
600.0,2084-02-21
400.0,2084-02-24
600.0,2084-02-28
400.0,2084-03-02
600.0,2084-03-06
400.0,2084-03-09
600.0,2084-03-13
400.0,2084-03-16
600.0,2084-03-20
400.0,2084-03-23
600.0,2084-03-27
400.0,2084-03-30
600.0,2084-04-03
400.0,2084-04-06
600.0,2084-04-10
400.0,2084-04-13
600.0,2084-04-17
400.0,2084-04-20
600.0,2084-04-24
400.0,2084-04-27
600.0,2084-05-01
400.0,2084-05-04
600.0,2084-05-08
400.0,2084-05-11
600.0,2084-05-15
400.0,2084-05-18
600.0,2084-05-22
400.0,2084-05-25
600.0,2084-05-29
400.0,2084-06-01
600.0,2084-06-05
400.0,2084-06-08
600.0,2084-06-12
400.0,2084-06-15
600.0,2084-06-19
400.0,2084-06-22
600.0,2084-06-26
400.0,2084-06-29
600.0,2084-07-03
400.0,2084-07-06
600.0,2084-07-10
400.0,2084-07-13
600.0,2084-07-17
400.0,2084-07-20
600.0,2084-07-24
400.0,2084-07-27
600.0,2084-07-31
400.0,2084-08-03
600.0,2084-08-07
400.0,2084-08-10
600.0,2084-08-14
400.0,2084-08-17
600.0,2084-08-21
400.0,2084-08-24
600.0,2084-08-28
400.0,2084-08-31
600.0,2084-09-04
400.0,2084-09-07
600.0,2084-09-11
400.0,2084-09-14
600.0,2084-09-18
400.0,2084-09-21
600.0,2084-09-25
400.0,2084-09-28
600.0,2084-10-02
400.0,2084-10-05
600.0,2084-10-09
400.0,2084-10-12
600.0,2084-10-16
400.0,2084-10-19
600.0,2084-10-23
400.0,2084-10-26
600.0,2084-10-30
400.0,2084-11-02
600.0,2084-11-06
400.0,2084-11-09
600.0,2084-11-13
400.0,2084-11-16
600.0,2084-11-20
400.0,2084-11-23
600.0,2084-11-27
400.0,2084-11-30
600.0,2084-12-04
400.0,2084-12-07
600.0,2084-12-11
400.0,2084-12-14
600.0,2084-12-18
400.0,2084-12-21
600.0,2084-12-25
400.0,2084-12-28
600.0,2085-01-01
400.0,2085-01-04
600.0,2085-01-08
400.0,2085-01-11
600.0,2085-01-15
400.0,2085-01-18
600.0,2085-01-22
400.0,2085-01-25
600.0,2085-01-29
400.0,2085-02-01
600.0,2085-02-05
400.0,2085-02-08
600.0,2085-02-12
400.0,2085-02-15
600.0,2085-02-19
400.0,2085-02-22
600.0,2085-02-26
400.0,2085-03-01
600.0,2085-03-05
400.0,2085-03-08
600.0,2085-03-12
400.0,2085-03-15
600.0,2085-03-19
400.0,2085-03-22
600.0,2085-03-26
400.0,2085-03-29
600.0,2085-04-02
400.0,2085-04-05
600.0,2085-04-09
400.0,2085-04-12
600.0,2085-04-16
400.0,2085-04-19
600.0,2085-04-23
400.0,2085-04-26
600.0,2085-04-30
400.0,2085-05-03
600.0,2085-05-07
400.0,2085-05-10
600.0,2085-05-14
400.0,2085-05-17
600.0,2085-05-21
400.0,2085-05-24
600.0,2085-05-28
400.0,2085-05-31
600.0,2085-06-04
400.0,2085-06-07
600.0,2085-06-11
400.0,2085-06-14
600.0,2085-06-18
400.0,2085-06-21
600.0,2085-06-25
400.0,2085-06-28
600.0,2085-07-02
400.0,2085-07-05
600.0,2085-07-09
400.0,2085-07-12
600.0,2085-07-16
400.0,2085-07-19
600.0,2085-07-23
400.0,2085-07-26
600.0,2085-07-30
400.0,2085-08-02
600.0,2085-08-06
400.0,2085-08-09
600.0,2085-08-13
400.0,2085-08-16
600.0,2085-08-20
400.0,2085-08-23
600.0,2085-08-27
400.0,2085-08-30
600.0,2085-09-03
400.0,2085-09-06
600.0,2085-09-10
400.0,2085-09-13
600.0,2085-09-17
400.0,2085-09-20
600.0,2085-09-24
400.0,2085-09-27
600.0,2085-10-01
400.0,2085-10-04
600.0,2085-10-08
400.0,2085-10-11
600.0,2085-10-15
400.0,2085-10-18
600.0,2085-10-22
400.0,2085-10-25
600.0,2085-10-29
400.0,2085-11-01
600.0,2085-11-05
400.0,2085-11-08
600.0,2085-11-12
400.0,2085-11-15
600.0,2085-11-19
400.0,2085-11-22
600.0,2085-11-26
400.0,2085-11-29
600.0,2085-12-03
400.0,2085-12-06
600.0,2085-12-10
400.0,2085-12-13
600.0,2085-12-17
400.0,2085-12-20
600.0,2085-12-24
400.0,2085-12-27
600.0,2085-12-31
400.0,2086-01-03
600.0,2086-01-07
400.0,2086-01-10
600.0,2086-01-14
400.0,2086-01-17
600.0,2086-01-21
400.0,2086-01-24
600.0,2086-01-28
400.0,2086-01-31
600.0,2086-02-04
400.0,2086-02-07
600.0,2086-02-11
400.0,2086-02-14
600.0,2086-02-18
400.0,2086-02-21
600.0,2086-02-25
400.0,2086-02-28
600.0,2086-03-04
400.0,2086-03-07
600.0,2086-03-11
400.0,2086-03-14
600.0,2086-03-18
400.0,2086-03-21
600.0,2086-03-25
400.0,2086-03-28
600.0,2086-04-01
400.0,2086-04-04
600.0,2086-04-08
400.0,2086-04-11
600.0,2086-04-15
400.0,2086-04-18
600.0,2086-04-22
400.0,2086-04-25
600.0,2086-04-29
400.0,2086-05-02
600.0,2086-05-06
400.0,2086-05-09
600.0,2086-05-13
400.0,2086-05-16
600.0,2086-05-20
400.0,2086-05-23
600.0,2086-05-27
400.0,2086-05-30
600.0,2086-06-03
400.0,2086-06-06
600.0,2086-06-10
400.0,2086-06-13
600.0,2086-06-17
400.0,2086-06-20
600.0,2086-06-24
400.0,2086-06-27
600.0,2086-07-01
400.0,2086-07-04
600.0,2086-07-08
400.0,2086-07-11
600.0,2086-07-15
400.0,2086-07-18
600.0,2086-07-22
400.0,2086-07-25
600.0,2086-07-29
400.0,2086-08-01
600.0,2086-08-05
400.0,2086-08-08
600.0,2086-08-12
400.0,2086-08-15
600.0,2086-08-19
400.0,2086-08-22
600.0,2086-08-26
400.0,2086-08-29
600.0,2086-09-02
400.0,2086-09-05
600.0,2086-09-09
400.0,2086-09-12
600.0,2086-09-16
400.0,2086-09-19
600.0,2086-09-23
400.0,2086-09-26
600.0,2086-09-30
400.0,2086-10-03
600.0,2086-10-07
400.0,2086-10-10
600.0,2086-10-14
400.0,2086-10-17
600.0,2086-10-21
400.0,2086-10-24
600.0,2086-10-28
400.0,2086-10-31
600.0,2086-11-04
400.0,2086-11-07
600.0,2086-11-11
400.0,2086-11-14
600.0,2086-11-18
400.0,2086-11-21
600.0,2086-11-25
400.0,2086-11-28
600.0,2086-12-02
400.0,2086-12-05
600.0,2086-12-09
400.0,2086-12-12
600.0,2086-12-16
400.0,2086-12-19
600.0,2086-12-23
400.0,2086-12-26
600.0,2086-12-30
400.0,2087-01-02
600.0,2087-01-06
400.0,2087-01-09
600.0,2087-01-13
400.0,2087-01-16
600.0,2087-01-20
400.0,2087-01-23
600.0,2087-01-27
400.0,2087-01-30
600.0,2087-02-03
400.0,2087-02-06
600.0,2087-02-10
400.0,2087-02-13
600.0,2087-02-17
400.0,2087-02-20
600.0,2087-02-24
400.0,2087-02-27
600.0,2087-03-03
400.0,2087-03-06
600.0,2087-03-10
400.0,2087-03-13
600.0,2087-03-17
400.0,2087-03-20
600.0,2087-03-24
400.0,2087-03-27
600.0,2087-03-31
400.0,2087-04-03
600.0,2087-04-07
400.0,2087-04-10
600.0,2087-04-14
400.0,2087-04-17
600.0,2087-04-21
400.0,2087-04-24
600.0,2087-04-28
400.0,2087-05-01
600.0,2087-05-05
400.0,2087-05-08
600.0,2087-05-12
400.0,2087-05-15
600.0,2087-05-19
400.0,2087-05-22
600.0,2087-05-26
400.0,2087-05-29
600.0,2087-06-02
400.0,2087-06-05
600.0,2087-06-09
400.0,2087-06-12
600.0,2087-06-16
400.0,2087-06-19
600.0,2087-06-23
400.0,2087-06-26
600.0,2087-06-30
400.0,2087-07-03
600.0,2087-07-07
400.0,2087-07-10
600.0,2087-07-14
400.0,2087-07-17
600.0,2087-07-21
400.0,2087-07-24
600.0,2087-07-28
400.0,2087-07-31
600.0,2087-08-04
400.0,2087-08-07
600.0,2087-08-11
400.0,2087-08-14
600.0,2087-08-18
400.0,2087-08-21
600.0,2087-08-25
400.0,2087-08-28
600.0,2087-09-01
400.0,2087-09-04
600.0,2087-09-08
400.0,2087-09-11
600.0,2087-09-15
400.0,2087-09-18
600.0,2087-09-22
400.0,2087-09-25
600.0,2087-09-29
400.0,2087-10-02
600.0,2087-10-06
400.0,2087-10-09
600.0,2087-10-13
400.0,2087-10-16
600.0,2087-10-20
400.0,2087-10-23
600.0,2087-10-27
400.0,2087-10-30
600.0,2087-11-03
400.0,2087-11-06
600.0,2087-11-10
400.0,2087-11-13
600.0,2087-11-17
400.0,2087-11-20
600.0,2087-11-24
400.0,2087-11-27
600.0,2087-12-01
400.0,2087-12-04
600.0,2087-12-08
400.0,2087-12-11
600.0,2087-12-15
400.0,2087-12-18
600.0,2087-12-22
400.0,2087-12-25
600.0,2087-12-29
400.0,2088-01-01
600.0,2088-01-05
400.0,2088-01-08
600.0,2088-01-12
400.0,2088-01-15
600.0,2088-01-19
400.0,2088-01-22
600.0,2088-01-26
400.0,2088-01-29
600.0,2088-02-02
400.0,2088-02-05
600.0,2088-02-09
400.0,2088-02-12
600.0,2088-02-16
400.0,2088-02-19
600.0,2088-02-23
400.0,2088-02-26
600.0,2088-03-01
400.0,2088-03-04
600.0,2088-03-08
400.0,2088-03-11
600.0,2088-03-15
400.0,2088-03-18
600.0,2088-03-22
400.0,2088-03-25
600.0,2088-03-29
400.0,2088-04-01
600.0,2088-04-05
400.0,2088-04-08
600.0,2088-04-12
400.0,2088-04-15
600.0,2088-04-19
400.0,2088-04-22
600.0,2088-04-26
400.0,2088-04-29
600.0,2088-05-03
400.0,2088-05-06
600.0,2088-05-10
400.0,2088-05-13
600.0,2088-05-17
400.0,2088-05-20
600.0,2088-05-24
400.0,2088-05-27
600.0,2088-05-31
400.0,2088-06-03
600.0,2088-06-07
400.0,2088-06-10
600.0,2088-06-14
400.0,2088-06-17
600.0,2088-06-21
400.0,2088-06-24
600.0,2088-06-28
400.0,2088-07-01
600.0,2088-07-05
400.0,2088-07-08
600.0,2088-07-12
400.0,2088-07-15
600.0,2088-07-19
400.0,2088-07-22
600.0,2088-07-26
400.0,2088-07-29
600.0,2088-08-02
400.0,2088-08-05
600.0,2088-08-09
400.0,2088-08-12
600.0,2088-08-16
400.0,2088-08-19
600.0,2088-08-23
400.0,2088-08-26
600.0,2088-08-30
400.0,2088-09-02
600.0,2088-09-06
400.0,2088-09-09
600.0,2088-09-13
400.0,2088-09-16
600.0,2088-09-20
400.0,2088-09-23
600.0,2088-09-27
400.0,2088-09-30
600.0,2088-10-04
400.0,2088-10-07
600.0,2088-10-11
400.0,2088-10-14
600.0,2088-10-18
400.0,2088-10-21
600.0,2088-10-25
400.0,2088-10-28
600.0,2088-11-01
400.0,2088-11-04
600.0,2088-11-08
400.0,2088-11-11
600.0,2088-11-15
400.0,2088-11-18
600.0,2088-11-22
400.0,2088-11-25
600.0,2088-11-29
400.0,2088-12-02
600.0,2088-12-06
400.0,2088-12-09
600.0,2088-12-13
400.0,2088-12-16
600.0,2088-12-20
400.0,2088-12-23
600.0,2088-12-27
400.0,2088-12-30
600.0,2089-01-03
400.0,2089-01-06
600.0,2089-01-10
400.0,2089-01-13
600.0,2089-01-17
400.0,2089-01-20
600.0,2089-01-24
400.0,2089-01-27
600.0,2089-01-31
400.0,2089-02-03
600.0,2089-02-07
400.0,2089-02-10
600.0,2089-02-14
400.0,2089-02-17
600.0,2089-02-21
400.0,2089-02-24
600.0,2089-02-28
400.0,2089-03-03
600.0,2089-03-07
400.0,2089-03-10
600.0,2089-03-14
400.0,2089-03-17
600.0,2089-03-21
400.0,2089-03-24
600.0,2089-03-28
400.0,2089-03-31
600.0,2089-04-04
400.0,2089-04-07
600.0,2089-04-11
400.0,2089-04-14
600.0,2089-04-18
400.0,2089-04-21
600.0,2089-04-25
400.0,2089-04-28
600.0,2089-05-02
400.0,2089-05-05
600.0,2089-05-09
400.0,2089-05-12
600.0,2089-05-16
400.0,2089-05-19
600.0,2089-05-23
400.0,2089-05-26
600.0,2089-05-30
400.0,2089-06-02
600.0,2089-06-06
400.0,2089-06-09
600.0,2089-06-13
400.0,2089-06-16
600.0,2089-06-20
400.0,2089-06-23
600.0,2089-06-27
400.0,2089-06-30
600.0,2089-07-04
400.0,2089-07-07
600.0,2089-07-11
400.0,2089-07-14
600.0,2089-07-18
400.0,2089-07-21
600.0,2089-07-25
400.0,2089-07-28
600.0,2089-08-01
400.0,2089-08-04
600.0,2089-08-08
400.0,2089-08-11
600.0,2089-08-15
400.0,2089-08-18
600.0,2089-08-22
400.0,2089-08-25
600.0,2089-08-29
400.0,2089-09-01
600.0,2089-09-05
400.0,2089-09-08
600.0,2089-09-12
400.0,2089-09-15
600.0,2089-09-19
400.0,2089-09-22
600.0,2089-09-26
400.0,2089-09-29
600.0,2089-10-03
400.0,2089-10-06
600.0,2089-10-10
400.0,2089-10-13
600.0,2089-10-17
400.0,2089-10-20
600.0,2089-10-24
400.0,2089-10-27
600.0,2089-10-31
400.0,2089-11-03
600.0,2089-11-07
400.0,2089-11-10
600.0,2089-11-14
400.0,2089-11-17
600.0,2089-11-21
400.0,2089-11-24
600.0,2089-11-28
400.0,2089-12-01
600.0,2089-12-05
400.0,2089-12-08
600.0,2089-12-12
400.0,2089-12-15
600.0,2089-12-19
400.0,2089-12-22
600.0,2089-12-26
400.0,2089-12-29
600.0,2090-01-02
400.0,2090-01-05
600.0,2090-01-09
400.0,2090-01-12
600.0,2090-01-16
400.0,2090-01-19
600.0,2090-01-23
400.0,2090-01-26
600.0,2090-01-30
400.0,2090-02-02
600.0,2090-02-06
400.0,2090-02-09
600.0,2090-02-13
400.0,2090-02-16
600.0,2090-02-20
400.0,2090-02-23
600.0,2090-02-27
400.0,2090-03-02
600.0,2090-03-06
400.0,2090-03-09
600.0,2090-03-13
400.0,2090-03-16
600.0,2090-03-20
400.0,2090-03-23
600.0,2090-03-27
400.0,2090-03-30
600.0,2090-04-03
400.0,2090-04-06
600.0,2090-04-10
400.0,2090-04-13
600.0,2090-04-17
400.0,2090-04-20
600.0,2090-04-24
400.0,2090-04-27
600.0,2090-05-01
400.0,2090-05-04
600.0,2090-05-08
400.0,2090-05-11
600.0,2090-05-15
400.0,2090-05-18
600.0,2090-05-22
400.0,2090-05-25
600.0,2090-05-29
400.0,2090-06-01
600.0,2090-06-05
400.0,2090-06-08
600.0,2090-06-12
400.0,2090-06-15
600.0,2090-06-19
400.0,2090-06-22
600.0,2090-06-26
400.0,2090-06-29
600.0,2090-07-03
400.0,2090-07-06
600.0,2090-07-10
400.0,2090-07-13
600.0,2090-07-17
400.0,2090-07-20
600.0,2090-07-24
400.0,2090-07-27
600.0,2090-07-31
400.0,2090-08-03
600.0,2090-08-07
400.0,2090-08-10
600.0,2090-08-14
400.0,2090-08-17
600.0,2090-08-21
400.0,2090-08-24
600.0,2090-08-28
400.0,2090-08-31
600.0,2090-09-04
400.0,2090-09-07
600.0,2090-09-11
400.0,2090-09-14
600.0,2090-09-18
400.0,2090-09-21
600.0,2090-09-25
400.0,2090-09-28
600.0,2090-10-02
400.0,2090-10-05
600.0,2090-10-09
400.0,2090-10-12
600.0,2090-10-16
400.0,2090-10-19
600.0,2090-10-23
400.0,2090-10-26
600.0,2090-10-30
400.0,2090-11-02
600.0,2090-11-06
400.0,2090-11-09
600.0,2090-11-13
400.0,2090-11-16
600.0,2090-11-20
400.0,2090-11-23
600.0,2090-11-27
400.0,2090-11-30
600.0,2090-12-04
400.0,2090-12-07
600.0,2090-12-11
400.0,2090-12-14
600.0,2090-12-18
400.0,2090-12-21
600.0,2090-12-25
400.0,2090-12-28
600.0,2091-01-01
400.0,2091-01-04
600.0,2091-01-08
400.0,2091-01-11
600.0,2091-01-15
400.0,2091-01-18
600.0,2091-01-22
400.0,2091-01-25
600.0,2091-01-29
400.0,2091-02-01
600.0,2091-02-05
400.0,2091-02-08
600.0,2091-02-12
400.0,2091-02-15
600.0,2091-02-19
400.0,2091-02-22
600.0,2091-02-26
400.0,2091-03-01
600.0,2091-03-05
400.0,2091-03-08
600.0,2091-03-12
400.0,2091-03-15
600.0,2091-03-19
400.0,2091-03-22
600.0,2091-03-26
400.0,2091-03-29
600.0,2091-04-02
400.0,2091-04-05
600.0,2091-04-09
400.0,2091-04-12
600.0,2091-04-16
400.0,2091-04-19
600.0,2091-04-23
400.0,2091-04-26
600.0,2091-04-30
400.0,2091-05-03
600.0,2091-05-07
400.0,2091-05-10
600.0,2091-05-14
400.0,2091-05-17
600.0,2091-05-21
400.0,2091-05-24
600.0,2091-05-28
400.0,2091-05-31
600.0,2091-06-04
400.0,2091-06-07
600.0,2091-06-11
400.0,2091-06-14
600.0,2091-06-18
400.0,2091-06-21
600.0,2091-06-25
400.0,2091-06-28
600.0,2091-07-02
400.0,2091-07-05
600.0,2091-07-09
400.0,2091-07-12
600.0,2091-07-16
400.0,2091-07-19
600.0,2091-07-23
400.0,2091-07-26
600.0,2091-07-30
400.0,2091-08-02
600.0,2091-08-06
400.0,2091-08-09
600.0,2091-08-13
400.0,2091-08-16
600.0,2091-08-20
400.0,2091-08-23
600.0,2091-08-27
400.0,2091-08-30
600.0,2091-09-03
400.0,2091-09-06
600.0,2091-09-10
400.0,2091-09-13
600.0,2091-09-17
400.0,2091-09-20
600.0,2091-09-24
400.0,2091-09-27
600.0,2091-10-01
400.0,2091-10-04
600.0,2091-10-08
400.0,2091-10-11
600.0,2091-10-15
400.0,2091-10-18
600.0,2091-10-22
400.0,2091-10-25
600.0,2091-10-29
400.0,2091-11-01
600.0,2091-11-05
400.0,2091-11-08
600.0,2091-11-12
400.0,2091-11-15
600.0,2091-11-19
400.0,2091-11-22
600.0,2091-11-26
400.0,2091-11-29
600.0,2091-12-03
400.0,2091-12-06
600.0,2091-12-10
400.0,2091-12-13
600.0,2091-12-17
400.0,2091-12-20
600.0,2091-12-24
400.0,2091-12-27
600.0,2091-12-31
400.0,2092-01-03
600.0,2092-01-07
400.0,2092-01-10
600.0,2092-01-14
400.0,2092-01-17
600.0,2092-01-21
400.0,2092-01-24
600.0,2092-01-28
400.0,2092-01-31
600.0,2092-02-04
400.0,2092-02-07
600.0,2092-02-11
400.0,2092-02-14
600.0,2092-02-18
400.0,2092-02-21
600.0,2092-02-25
400.0,2092-02-28
600.0,2092-03-03
400.0,2092-03-06
600.0,2092-03-10
400.0,2092-03-13
600.0,2092-03-17
400.0,2092-03-20
600.0,2092-03-24
400.0,2092-03-27
600.0,2092-03-31
400.0,2092-04-03
600.0,2092-04-07
400.0,2092-04-10
600.0,2092-04-14
400.0,2092-04-17
600.0,2092-04-21
400.0,2092-04-24
600.0,2092-04-28
400.0,2092-05-01
600.0,2092-05-05
400.0,2092-05-08
600.0,2092-05-12
400.0,2092-05-15
600.0,2092-05-19
400.0,2092-05-22
600.0,2092-05-26
400.0,2092-05-29
600.0,2092-06-02
400.0,2092-06-05
600.0,2092-06-09
400.0,2092-06-12
600.0,2092-06-16
400.0,2092-06-19
600.0,2092-06-23
400.0,2092-06-26
600.0,2092-06-30
400.0,2092-07-03
600.0,2092-07-07
400.0,2092-07-10
600.0,2092-07-14
400.0,2092-07-17
600.0,2092-07-21
400.0,2092-07-24
600.0,2092-07-28
400.0,2092-07-31
600.0,2092-08-04
400.0,2092-08-07
600.0,2092-08-11
400.0,2092-08-14
600.0,2092-08-18
400.0,2092-08-21
600.0,2092-08-25
400.0,2092-08-28
600.0,2092-09-01
400.0,2092-09-04
600.0,2092-09-08
400.0,2092-09-11
600.0,2092-09-15
400.0,2092-09-18
600.0,2092-09-22
400.0,2092-09-25
600.0,2092-09-29
400.0,2092-10-02
600.0,2092-10-06
400.0,2092-10-09
600.0,2092-10-13
400.0,2092-10-16
600.0,2092-10-20
400.0,2092-10-23
600.0,2092-10-27
400.0,2092-10-30
600.0,2092-11-03
400.0,2092-11-06
600.0,2092-11-10
400.0,2092-11-13
600.0,2092-11-17
400.0,2092-11-20
600.0,2092-11-24
400.0,2092-11-27
600.0,2092-12-01
400.0,2092-12-04
600.0,2092-12-08
400.0,2092-12-11
600.0,2092-12-15
400.0,2092-12-18
600.0,2092-12-22
400.0,2092-12-25
600.0,2092-12-29
400.0,2093-01-01
600.0,2093-01-05
400.0,2093-01-08
600.0,2093-01-12
400.0,2093-01-15
600.0,2093-01-19
400.0,2093-01-22
600.0,2093-01-26
400.0,2093-01-29
600.0,2093-02-02
400.0,2093-02-05
600.0,2093-02-09
400.0,2093-02-12
600.0,2093-02-16
400.0,2093-02-19
600.0,2093-02-23
400.0,2093-02-26
600.0,2093-03-02
400.0,2093-03-05
600.0,2093-03-09
400.0,2093-03-12
600.0,2093-03-16
400.0,2093-03-19
600.0,2093-03-23
400.0,2093-03-26
600.0,2093-03-30
400.0,2093-04-02
600.0,2093-04-06
400.0,2093-04-09
600.0,2093-04-13
400.0,2093-04-16
600.0,2093-04-20
400.0,2093-04-23
600.0,2093-04-27
400.0,2093-04-30
600.0,2093-05-04
400.0,2093-05-07
600.0,2093-05-11
400.0,2093-05-14
600.0,2093-05-18
400.0,2093-05-21
600.0,2093-05-25
400.0,2093-05-28
600.0,2093-06-01
400.0,2093-06-04
600.0,2093-06-08
400.0,2093-06-11
600.0,2093-06-15
400.0,2093-06-18
600.0,2093-06-22
400.0,2093-06-25
600.0,2093-06-29
400.0,2093-07-02
600.0,2093-07-06
400.0,2093-07-09
600.0,2093-07-13
400.0,2093-07-16
600.0,2093-07-20
400.0,2093-07-23
600.0,2093-07-27
400.0,2093-07-30
600.0,2093-08-03
400.0,2093-08-06
600.0,2093-08-10
400.0,2093-08-13
600.0,2093-08-17
400.0,2093-08-20
600.0,2093-08-24
400.0,2093-08-27
600.0,2093-08-31
400.0,2093-09-03
600.0,2093-09-07
400.0,2093-09-10
600.0,2093-09-14
400.0,2093-09-17
600.0,2093-09-21
400.0,2093-09-24
600.0,2093-09-28
400.0,2093-10-01
600.0,2093-10-05
400.0,2093-10-08
600.0,2093-10-12
400.0,2093-10-15
600.0,2093-10-19
400.0,2093-10-22
600.0,2093-10-26
400.0,2093-10-29
600.0,2093-11-02
400.0,2093-11-05
600.0,2093-11-09
400.0,2093-11-12
600.0,2093-11-16
400.0,2093-11-19
600.0,2093-11-23
400.0,2093-11-26
600.0,2093-11-30
400.0,2093-12-03
600.0,2093-12-07
400.0,2093-12-10
600.0,2093-12-14
400.0,2093-12-17
600.0,2093-12-21
400.0,2093-12-24
600.0,2093-12-28
400.0,2093-12-31
600.0,2094-01-04
400.0,2094-01-07
600.0,2094-01-11
400.0,2094-01-14
600.0,2094-01-18
400.0,2094-01-21
600.0,2094-01-25
400.0,2094-01-28
600.0,2094-02-01
400.0,2094-02-04
600.0,2094-02-08
400.0,2094-02-11
600.0,2094-02-15
400.0,2094-02-18
600.0,2094-02-22
400.0,2094-02-25
600.0,2094-03-01
400.0,2094-03-04
600.0,2094-03-08
400.0,2094-03-11
600.0,2094-03-15
400.0,2094-03-18
600.0,2094-03-22
400.0,2094-03-25
600.0,2094-03-29
400.0,2094-04-01
600.0,2094-04-05
400.0,2094-04-08
600.0,2094-04-12
400.0,2094-04-15
600.0,2094-04-19
400.0,2094-04-22
600.0,2094-04-26
400.0,2094-04-29
600.0,2094-05-03
400.0,2094-05-06
600.0,2094-05-10
400.0,2094-05-13
600.0,2094-05-17
400.0,2094-05-20
600.0,2094-05-24
400.0,2094-05-27
600.0,2094-05-31
400.0,2094-06-03
600.0,2094-06-07
400.0,2094-06-10
600.0,2094-06-14
400.0,2094-06-17
600.0,2094-06-21
400.0,2094-06-24
600.0,2094-06-28
400.0,2094-07-01
600.0,2094-07-05
400.0,2094-07-08
600.0,2094-07-12
400.0,2094-07-15
600.0,2094-07-19
400.0,2094-07-22
600.0,2094-07-26
400.0,2094-07-29
600.0,2094-08-02
400.0,2094-08-05
600.0,2094-08-09
400.0,2094-08-12
600.0,2094-08-16
400.0,2094-08-19
600.0,2094-08-23
400.0,2094-08-26
600.0,2094-08-30
400.0,2094-09-02
600.0,2094-09-06
400.0,2094-09-09
600.0,2094-09-13
400.0,2094-09-16
600.0,2094-09-20
400.0,2094-09-23
600.0,2094-09-27
400.0,2094-09-30
600.0,2094-10-04
400.0,2094-10-07
600.0,2094-10-11
400.0,2094-10-14
600.0,2094-10-18
400.0,2094-10-21
600.0,2094-10-25
400.0,2094-10-28
600.0,2094-11-01
400.0,2094-11-04
600.0,2094-11-08
400.0,2094-11-11
600.0,2094-11-15
400.0,2094-11-18
600.0,2094-11-22
400.0,2094-11-25
600.0,2094-11-29
400.0,2094-12-02
600.0,2094-12-06
400.0,2094-12-09
600.0,2094-12-13
400.0,2094-12-16
600.0,2094-12-20
400.0,2094-12-23
600.0,2094-12-27
400.0,2094-12-30
600.0,2095-01-03
400.0,2095-01-06
600.0,2095-01-10
400.0,2095-01-13
600.0,2095-01-17
400.0,2095-01-20
600.0,2095-01-24
400.0,2095-01-27
600.0,2095-01-31
400.0,2095-02-03
600.0,2095-02-07
400.0,2095-02-10
600.0,2095-02-14
400.0,2095-02-17
600.0,2095-02-21
400.0,2095-02-24
600.0,2095-02-28
400.0,2095-03-03
600.0,2095-03-07
400.0,2095-03-10
600.0,2095-03-14
400.0,2095-03-17
600.0,2095-03-21
400.0,2095-03-24
600.0,2095-03-28
400.0,2095-03-31
600.0,2095-04-04
400.0,2095-04-07
600.0,2095-04-11
400.0,2095-04-14
600.0,2095-04-18
400.0,2095-04-21
600.0,2095-04-25
400.0,2095-04-28
